category_id,movie_id
"7","114"
"9","115"
"12","116"
"11","117"
"10","118"
"7","118"
"3","119"
"4","120"
"7","120"
"6","121"
"3","122"
"10","122"
"11","123"
"8","124"
"11","124"
"13","125"
"9","126"
"3","126"
"2","127"
"11","128"
"12","128"
"12","129"
"4","130"
"11","130"
"7","131"
"3","132"
"4","132"
"1","133"
"10","134"
"7","134"
"8","135"
"3","136"
"1","137"
"9","138"
"6","138"
"3","139"
"1","140"
"9","140"
"1","141"
"12","142"
"7","142"
"7","143"
"5","144"
"2","144"
"2","145"
"12","146"
"3","146"
"13","147"
"8","148"
"4","148"
"13","149"
"6","150"
"7","150"
"10","151"
"6","152"
"5","152"
"5","153"
"4","154"
"1","154"
"6","155"
"12","156"
"10","156"
"10","157"
"11","158"
"5","158"
"3","159"
"7","160"
"9","160"
"10","161"
"12","162"
"13","162"
"6","163"
"11","164"
"5","165"
"4","166"
"2","166"
"1","167"
"8","168"
"12","168"
"11","169"
"9","170"
"1","170"
"8","171"
"7","172"
"6","172"
"1","173"
"5","174"
"9","174"
"1","175"
"1","176"
"12","176"
"6","177"
"12","178"
"4","178"
"6","179"
"3","180"
"13","180"
"5","181"
"6","182"
"1","182"
"5","183"
"6","184"
"13","184"
"9","185"
"6","186"
"3","186"
"5","187"
"11","188"
"10","188"
"9","189"
"11","190"
"6","190"
"4","191"
"1","192"
"2","192"
"6","193"
"5","194"
"12","194"
"5","195"
"1","196"
"4","196"
"12","197"
"9","198"
"4","198"
"12","199"
"10","200"
"4","200"
"10","201"
"1","202"
"13","202"
"6","203"
"11","204"
"13","204"
"5","205"
"10","206"
"4","206"
"2","207"
"10","208"
"5","208"
"6","209"
"5","210"
"13","210"
"5","211"
"12","212"
"3","212"
"9","213"
"1","214"
"8","214"
"3","215"
"10","216"
"5","216"
"7","217"
"4","218"
"1","218"
"10","219"
"3","220"
"11","220"
"3","221"
"12","222"
"4","222"
"11","223"
"10","224"
"13","224"
"5","225"
"11","226"
"5","226"
"12","227"
"5","228"
"2","228"
"13","229"
"6","230"
"8","230"
"4","231"
"4","232"
"1","232"
"1","233"
"13","234"
"11","234"
"9","235"
"8","236"
"7","236"
"10","237"
"7","238"
"2","238"
"4","239"
"12","240"
"6","240"
"11","241"
"2","242"
"6","242"
"8","243"
"3","244"
"5","244"
"1","245"
"2","246"
"12","246"
"3","247"
"9","248"
"12","248"
"7","249"
"12","250"
"2","251"
"11","252"
"1","252"
"12","253"
"9","254"
"6","254"
"12","255"
"3","256"
"4","256"
"1","257"
"12","258"
"8","258"
"4","259"
"5","260"
"2","260"
"11","261"
"5","262"
"6","262"
"7","263"
"5","264"
"7","264"
"5","265"
"8","266"
"1","266"
"6","267"
"11","268"
"12","268"
"11","269"
"5","270"
"7","270"
"5","271"
"1","272"
"4","273"
"1","274"
"13","274"
"3","275"
"4","276"
"9","276"
"8","277"
"5","278"
"3","278"
"1","279"
"9","280"
"8","280"
"11","281"
"10","282"
"4","282"
"1","283"
"11","284"
"5","284"
"6","285"
"9","286"
"5","286"
"3","287"
"8","288"
"9","288"
"6","289"
"12","290"
"5","291"
"4","292"
"10","292"
"6","293"
"5","294"
"2","294"
"12","295"
"1","296"
"13","296"
"8","297"
"6","298"
"9","298"
"8","299"
"5","300"
"8","300"
"5","301"
"5","302"
"13","302"
"9","303"
"8","304"
"6","304"
"4","305"
"11","306"
"1","306"
"7","307"
"5","308"
"11","308"
"8","309"
"7","310"
"4","310"
"11","311"
"1","312"
"11","312"
"4","313"
"1","314"
"6","314"
"1","315"
"6","316"
"12","316"
"2","317"
"5","318"
"4","318"
"5","319"
"11","320"
"1","320"
"8","321"
"12","322"
"1","322"
"8","323"
"13","324"
"9","324"
"10","325"
"3","326"
"5","326"
"1","327"
"2","328"
"13","328"
"3","329"
"12","330"
"6","330"
"13","331"
"8","332"
"6","333"
"5","334"
"6","334"
"12","335"
"6","336"
"7","336"
"1","337"
"10","338"
"6","338"
"1","339"
"7","340"
"2","340"
"11","341"
"9","342"
"13","342"
"1","343"
"13","344"
"8","344"
"5","345"
"4","346"
"12","346"
"3","347"
"6","348"
"5","348"
"12","349"
"11","350"
"1","350"
"7","351"
"6","352"
"2","352"
"1","353"
"2","354"
"10","354"
"5","355"
"11","356"
"1","356"
"7","357"
"8","358"
"10","358"
"2","359"
"13","360"
"10","360"
"4","361"
"2","362"
"10","362"
"10","363"
"11","364"
"10","364"
"11","365"
"10","366"
"5","366"
"2","367"
"8","368"
"4","368"
"11","369"
"8","370"
"11","370"
"11","371"
"5","372"
"10","372"
"3","373"
"13","374"
"2","375"
"9","376"
"10","376"
"9","377"
"2","378"
"11","378"
"8","379"
"3","380"
"7","380"
"1","381"
"12","382"
"7","382"
"3","383"
"1","384"
"5","384"
"8","385"
"4","386"
"3","386"
"12","387"
"8","388"
"10","388"
"4","389"
"1","390"
"3","390"
"1","391"
"4","392"
"6","392"
"7","393"
"13","394"
"5","394"
"5","395"
"1","396"
"7","396"
"9","397"
"5","398"
"13","398"
"7","399"
"12","400"
"5","400"
"2","401"
"5","402"
"5","403"
"2","404"
"3","404"
"6","405"
"9","406"
"13","406"
"5","407"
"13","408"
"10","408"
"5","409"
"3","410"
"6","410"
"9","411"
"9","412"
"1","412"
"2","413"
"1","414"
"12","414"
"10","415"
"5","416"
"12","416"
"6","417"
"10","418"
"12","418"
"4","419"
"2","420"
"13","420"
"3","421"
"8","422"
"2","422"
"2","423"
"2","424"
"9","424"
"1","425"
"2","426"
"11","426"
"12","427"
"3","428"
"12","428"
"10","429"
"6","430"
"7","430"
"10","431"
"6","432"
"3","432"
"8","433"
"3","434"
"10","434"
"10","435"
"8","436"
"5","436"
"7","437"
"3","438"
"5","438"
"7","439"
"11","440"
"12","440"
"6","441"
"5","442"
"7","442"
"1","443"
"8","444"
"13","444"
"6","445"
"10","446"
"7","446"
"3","447"
"11","448"
"9","448"
"8","449"
"2","450"
"1","450"
"11","451"
"3","452"
"10","452"
"4","453"
"2","454"
"6","454"
"12","455"
"1","456"
"11","456"
"13","457"
"3","458"
"5","458"
"7","459"
"9","460"
"8","460"
"9","461"
"13","462"
"4","462"
"2","463"
"5","464"
"10","465"
"4","466"
"6","466"
"4","467"
"12","468"
"6","468"
"5","469"
"9","470"
"11","470"
"1","471"
"11","472"
"3","472"
"5","473"
"9","474"
"8","474"
"1","475"
"9","476"
"11","476"
"13","477"
"2","478"
"5","478"
"2","479"
"11","480"
"5","480"
"13","481"
"11","482"
"7","482"
"3","483"
"12","484"
"2","484"
"5","485"
"13","486"
"9","487"
"2","488"
"11","488"
"1","489"
"7","490"
"13","490"
"1","491"
"2","492"
"4","492"
"7","493"
"10","494"
"4","494"
"5","495"
"10","496"
"8","496"
"3","497"
"12","498"
"5","499"
"10","500"
"7","500"
"3","501"
"8","502"
"5","502"
"1","503"
"9","504"
"10","504"
"11","505"
"13","506"
"1","506"
"2","507"
"10","508"
"5","508"
"10","509"
"5","510"
"12","510"
"10","511"
"5","512"
"2","512"
"2","513"
"4","514"
"13","514"
"12","515"
"13","516"
"7","516"
"9","517"
"5","518"
"2","518"
"11","519"
"7","520"
"4","520"
"11","521"
"12","522"
"6","522"
"2","523"
"1","524"
"10","524"
"4","525"
"2","526"
"7","526"
"12","527"
"7","528"
"6","528"
"5","529"
"1","530"
"9","530"
"13","531"
"9","532"
"3","532"
"11","533"
"1","534"
"9","534"
"3","535"
"3","536"
"11","537"
"10","538"
"2","538"
"6","539"
"5","540"
"4","540"
"9","541"
"5","542"
"9","543"
"6","544"
"8","544"
"6","545"
"4","546"
"5","546"
"12","547"
"5","548"
"13","548"
"4","549"
"7","550"
"10","550"
"9","551"
"6","552"
"1","552"
"1","553"
"9","554"
"13","554"
"9","555"
"10","556"
"13","556"
"4","557"
"10","558"
"6","558"
"10","559"
"1","560"
"5","560"
"3","561"
"6","562"
"4","562"
"13","563"
"9","564"
"2","564"
"4","565"
"13","566"
"6","566"
"3","567"
"12","568"
"2","568"
"11","569"
"13","570"
"2","570"
"13","571"
"5","572"
"6","572"
"2","573"
"11","574"
"5","574"
"12","575"
"13","576"
"2","576"
"9","577"
"12","578"
"2","578"
"8","579"
"3","580"
"10","580"
"7","581"
"1","582"
"7","582"
"11","583"
"9","584"
"1","584"
"1","585"
"8","586"
"6","586"
"8","587"
"7","588"
"4","588"
"3","589"
"13","590"
"2","590"
"5","591"
"10","592"
"3","592"
"1","593"
"3","594"
"1","594"
"1","595"
"5","596"
"5","597"
"6","598"
"9","598"
"12","599"
"9","600"
"7","600"
"8","601"
"11","602"
"1","602"
"4","603"
"1","604"
"7","604"
"3","605"
"6","606"
"2","606"
"5","607"
"11","608"
"9","608"
"6","609"
"11","610"
"12","610"
"7","611"
"3","612"
"10","612"
"6","613"
"4","614"
"10","614"
"9","615"
"13","616"
"2","617"
"1","618"
"13","618"
"10","619"
"7","620"
"8","620"
"12","621"
"12","622"
"5","622"
"8","623"
"10","624"
"2","624"
"12","625"
"10","626"
"4","626"
"3","627"
"1","628"
"7","628"
"13","629"
"9","630"
"10","630"
"13","631"
"1","632"
"4","632"
"13","633"
"7","634"
"11","634"
"4","635"
"9","636"
"13","636"
"13","637"
"12","638"
"8","638"
"2","639"
"3","640"
"4","640"
"8","641"
"4","642"
"7","642"
"1","643"
"10","644"
"2","644"
"2","645"
"3","646"
"1","646"
"4","647"
"12","648"
"13","648"
"3","649"
"5","650"
"12","650"
"6","651"
"11","652"
"6","652"
"8","653"
"12","654"
"1","654"
"13","655"
"10","656"
"4","656"
"5","657"
"8","658"
"5","658"
"1","659"
"10","660"
"1","660"
"12","661"
"10","662"
"5","662"
"6","663"
"5","664"
"1","664"
"7","665"
"12","666"
"1","666"
"13","667"
"5","668"
"10","668"
"3","669"
"1","670"
"9","670"
"8","671"
"1","672"
"13","672"
"7","673"
"5","674"
"7","674"
"1","675"
"13","676"
"9","676"
"7","677"
"9","678"
"4","678"
"10","679"
"8","680"
"1","680"
"4","681"
"1","682"
"8","682"
"2","683"
"9","684"
"3","684"
"3","685"
"2","686"
"3","686"
"1","687"
"8","688"
"3","688"
"6","689"
"1","690"
"7","690"
"9","691"
"13","692"
"3","692"
"1","693"
"6","694"
"10","694"
"2","695"
"7","696"
"8","696"
"11","697"
"9","698"
"2","698"
"8","699"
"4","700"
"1","700"
"13","701"
"11","702"
"10","702"
"2","703"
"13","704"
"11","704"
"1","705"
"10","706"
"9","706"
"10","707"
"2","708"
"6","708"
"5","709"
"10","710"
"1","710"
"12","711"
"12","712"
"3","712"
"4","713"
"11","714"
"7","714"
"3","715"
"3","716"
"1","716"
"13","717"
"9","718"
"12","718"
"6","719"
"13","720"
"3","721"
"13","722"
"8","722"
"13","723"
"1","724"
"7","724"
"11","725"
"2","726"
"5","726"
"6","727"
"13","728"
"2","728"
"1","729"
"4","730"
"8","730"
"9","731"
"4","732"
"12","732"
"12","733"
"11","734"
"9","734"
"13","735"
"13","736"
"1","736"
"2","737"
"12","738"
"8","738"
"12","739"
"7","740"
"11","740"
"1","741"
"3","742"
"13","742"
"11","743"
"6","744"
"2","744"
"1","745"
"8","746"
"5","746"
"8","747"
"6","748"
"10","748"
"3","749"
"3","750"
"11","750"
"13","751"
"10","752"
"2","752"
"12","753"
"7","754"
"10","754"
"12","755"
"9","756"
"7","756"
"6","757"
"12","758"
"1","758"
"6","759"
"6","760"
"5","760"
"12","761"
"5","762"
"1","762"
"10","763"
"13","764"
"2","764"
"2","765"
"5","766"
"9","766"
"8","767"
"13","768"
"1","768"
"5","769"
"6","770"
"8","771"
"8","772"
"6","772"
"5","773"
"6","774"
"10","774"
"13","775"
"8","776"
"4","776"
"4","777"
"8","778"
"2","778"
"5","779"
"2","780"
"7","780"
"7","781"
"3","782"
"1","782"
"7","783"
"11","784"
"2","784"
"13","785"
"8","786"
"12","786"
"3","787"
"6","788"
"5","788"
"11","789"
"6","790"
"4","790"
"1","791"
"8","792"
"1","792"
"4","793"
"3","794"
"1","794"
"3","795"
"13","796"
"5","796"
"4","797"
"11","798"
"12","798"
"12","799"
"11","800"
"10","800"
"13","801"
"7","802"
"8","802"
"7","803"
"4","804"
"5","804"
"10","805"
"8","806"
"12","806"
"5","807"
"11","808"
"5","809"
"8","810"
"6","810"
"8","811"
"2","812"
"9","812"
"1","813"
"10","814"
"9","814"
"12","815"
"2","816"
"4","816"
"8","817"
"12","818"
"2","819"
"6","820"
"3","820"
"7","821"
"10","822"
"7","822"
"13","823"
"4","824"
"12","825"
"13","826"
"2","826"
"11","827"
"11","828"
"6","828"
"4","829"
"13","830"
"5","831"
"12","832"
"6","832"
"8","833"
"9","834"
"2","834"
"2","835"
"4","836"
"5","836"
"9","837"
"4","838"
"12","838"
"9","839"
"6","840"
"1","840"
"12","841"
"12","842"
"6","842"
"4","843"
"7","844"
"1","844"
"11","845"
"3","846"
"11","846"
"1","847"
"9","848"
"4","848"
"7","849"
"13","850"
"7","850"
"10","851"
"4","852"
"11","852"
"6","853"
"9","854"
"4","854"
"13","855"
"3","856"
"1","856"
"1","857"
"8","858"
"2","858"
"6","859"
"10","860"
"5","860"
"10","861"
"13","862"
"7","862"
"1","863"
"10","864"
"7","864"
"4","865"
"3","866"
"5","867"
"13","868"
"1","868"
"9","869"
"7","870"
"9","871"
"2","872"
"3","872"
"13","873"
"10","874"
"8","875"
"8","876"
"13","876"
"12","877"
"7","878"
"9","878"
"2","879"
"5","880"
"10","880"
"6","881"
"4","882"
"10","882"
"8","883"
"4","884"
"5","884"
"10","885"
"3","886"
"12","886"
"7","887"
"1","888"
"6","888"
"6","889"
"6","890"
"8","890"
"8","891"
"4","892"
"9","892"
"13","893"
"10","894"
"11","894"
"10","895"
"6","896"
"11","896"
"2","897"
"2","898"
"12","898"
"12","899"
"7","900"
"9","900"
"6","901"
"9","902"
"2","902"
"8","903"
"2","904"
"7","904"
"2","905"
"5","906"
"3","906"
"11","907"
"8","908"
"9","908"
"9","909"
"5","910"
"2","910"
"9","911"
"6","912"
"8","912"
"13","913"
"10","914"
"2","914"
"10","915"
"2","916"
"10","916"
"6","917"
"10","918"
"9","918"
"12","919"
"1","920"
"11","921"
"7","922"
"12","922"
"12","923"
"12","924"
"2","924"
"13","925"
"6","926"
"8","926"
"1","927"
"9","928"
"5","928"
"11","929"
"10","930"
"5","930"
"3","931"
"10","932"
"3","932"
"5","933"
"11","934"
"6","934"
"11","935"
"13","936"
"7","936"
"3","937"
"5","938"
"8","938"
"11","939"
"3","940"
"12","940"
"13","941"
"9","942"
"5","942"
"11","943"
"13","944"
"8","944"
"3","945"
"3","946"
"5","946"
"11","947"
"12","948"
"1","948"
"7","949"
"3","950"
"7","950"
"3","951"
"9","952"
"3","952"
"8","953"
"2","954"
"3","954"
"11","955"
"4","956"
"5","956"
"3","957"
"2","958"
"7","958"
"13","959"
"5","960"
"4","960"
"4","961"
"1","962"
"12","962"
"2","963"
"13","964"
"4","964"
"12","965"
"13","966"
"2","966"
"13","967"
"2","968"
"12","968"
"6","969"
"12","970"
"2","970"
"3","971"
"1","972"
"3","972"
"8","973"
"13","974"
"7","974"
"12","975"
"5","976"
"12","976"
"5","977"
"2","978"
"4","979"
"8","980"
"13","980"
"1","981"
"10","982"
"11","982"
"9","983"
"5","984"
"8","984"
"7","985"
"9","986"
"10","986"
"1","987"
"2","988"
"13","988"
"6","989"
"5","990"
"10","990"
"9","991"
"3","992"
"5","992"
"1","993"
"1","994"
"5","994"
"7","995"
"7","996"
"5","996"
"1","997"
"4","998"
"10","998"
"3","999"
"10","1000"
"7","1000"
"8","1001"
"6","1002"
"7","1002"
"10","1003"
"5","1004"
"4","1004"
"9","1005"
"12","1006"
"1","1006"
"2","1007"
"2","1008"
"7","1009"
"11","1010"
"8","1010"
"7","1011"
"4","1012"
"10","1012"
"8","1013"
"8","1014"
"11","1014"
"13","1015"
"2","1016"
"10","1016"
"12","1017"
"9","1018"
"2","1018"
"13","1019"
"7","1020"
"5","1020"
"5","1021"
"10","1022"
"2","1022"
"4","1023"
"2","1024"
"6","1024"
"12","1025"
"3","1026"
"13","1026"
"9","1027"
"3","1028"
"1","1028"
"3","1029"
"3","1030"
"6","1030"
"3","1031"
"12","1032"
"3","1032"
"11","1033"
"10","1034"
"1","1034"
"4","1035"
"1","1036"
"11","1036"
"5","1037"
"7","1038"
"8","1038"
"9","1039"
"2","1040"
"6","1040"
"6","1041"
"9","1042"
"4","1042"
"4","1043"
"3","1044"
"8","1044"
"6","1045"
"10","1046"
"8","1047"
"13","1048"
"7","1048"
"8","1049"
"1","1050"
"13","1050"
"5","1051"
"9","1052"
"11","1052"
"5","1053"
"6","1054"
"7","1054"
"8","1055"
"3","1056"
"5","1056"
"1","1057"
"1","1058"
"2","1058"
"10","1059"
"9","1060"
"2","1060"
"3","1061"
"10","1062"
"11","1062"
"13","1063"
"8","1064"
"1","1064"
"10","1065"
"8","1066"
"2","1066"
"12","1067"
"5","1068"
"4","1068"
"4","1069"
"6","1070"
"1","1070"
"11","1071"
"4","1072"
"12","1073"
"1","1074"
"3","1075"
"2","1076"
"8","1076"
"11","1077"
"4","1078"
"6","1078"
"8","1079"
"12","1080"
"1","1080"
"6","1081"
"1","1082"
"5","1083"
"4","1084"
"8","1084"
"6","1085"
"5","1086"
"10","1087"
"3","1088"
"7","1088"
"7","1089"
"11","1090"
"4","1090"
"11","1091"
"4","1092"
"8","1092"
"5","1093"
"9","1094"
"4","1094"
"7","1095"
"4","1096"
"7","1097"
"5","1098"
"3","1098"
"4","1099"
"12","1100"
"11","1101"
"12","1102"
"7","1102"
"11","1103"
"1","1104"
"6","1104"
"11","1105"
"2","1106"
"7","1106"
"4","1107"
"11","1108"
"3","1108"
"6","1109"
"8","1110"
"4","1110"
"8","1111"
"6","1112"
"3","1112"
"2","1113"
"11","1114"
"7","1114"
"11","1115"
"11","1116"
"6","1116"
"10","1117"
"4","1118"
"13","1118"
"10","1119"
"6","1120"
"3","1120"
"13","1121"
"12","1122"
"4","1122"
"6","1123"
"12","1124"
"4","1125"
"13","1126"
"9","1126"
"3","1127"
"1","1128"
"5","1128"
"2","1129"
"3","1130"
"11","1130"
"10","1131"
"9","1132"
"8","1132"
"6","1133"
"9","1134"
"10","1134"
"8","1135"
"5","1136"
"3","1136"
"5","1137"
"3","1138"
"5","1139"
"13","1140"
"11","1140"
"7","1141"
"4","1142"
"1","1142"
"11","1143"
"3","1144"
"1","1144"
"2","1145"
"12","1146"
"9","1146"
"2","1147"
"2","1148"
"12","1148"
"2","1149"
"4","1150"
"2","1151"
"10","1152"
"5","1152"
"3","1153"
"7","1154"
"2","1154"
"6","1155"
"3","1156"
"6","1156"
"4","1157"
"4","1158"
"1","1158"
"5","1159"
"10","1160"
"9","1160"
"1","1161"
"11","1162"
"7","1162"
"12","1163"
"5","1164"
"7","1164"
"5","1165"
"6","1166"
"11","1166"
"3","1167"
"6","1168"
"11","1168"
"8","1169"
"11","1170"
"2","1170"
"10","1171"
"4","1172"
"12","1172"
"11","1173"
"13","1174"
"1","1174"
"7","1175"
"6","1176"
"11","1176"
"10","1177"
"3","1178"
"12","1178"
"11","1179"
"2","1180"
"8","1180"
"9","1181"
"13","1182"
"2","1182"
"12","1183"
"2","1184"
"7","1184"
"2","1185"
"1","1186"
"11","1186"
"12","1187"
"2","1188"
"13","1189"
"6","1190"
"5","1190"
"6","1191"
"13","1192"
"3","1192"
"9","1193"
"7","1194"
"6","1194"
"9","1195"
"2","1196"
"5","1196"
"12","1197"
"7","1198"
"5","1198"
"6","1199"
"12","1200"
"8","1200"
"13","1201"
"5","1202"
"7","1202"
"5","1203"
"6","1204"
"4","1204"
"5","1205"
"13","1206"
"5","1206"
"13","1207"
"4","1208"
"11","1209"
"6","1210"
"13","1210"
"11","1211"
"13","1212"
"5","1212"
"8","1213"
"3","1214"
"1","1214"
"1","1215"
"4","1216"
"10","1216"
"11","1217"
"3","1218"
"1","1218"
"12","1219"
"9","1220"
"1","1220"
"8","1221"
"7","1222"
"13","1222"
"9","1223"
"4","1224"
"7","1224"
"13","1225"
"1","1226"
"11","1226"
"13","1227"
"2","1228"
"5","1228"
"2","1229"
"3","1230"
"2","1230"
"7","1231"
"11","1232"
"2","1232"
"13","1233"
"5","1234"
"11","1234"
"11","1235"
"7","1236"
"9","1236"
"3","1237"
"1","1238"
"6","1238"
"12","1239"
"7","1240"
"6","1240"
"5","1241"
"2","1242"
"1","1242"
"4","1243"
"10","1244"
"13","1244"
"2","1245"
"11","1246"
"4","1246"
"4","1247"
"3","1248"
"5","1248"
"3","1249"
"12","1250"
"5","1250"
"13","1251"
"10","1252"
"11","1252"
"7","1253"
"5","1254"
"2","1254"
"13","1255"
"13","1256"
"9","1256"
"9","1257"
"6","1258"
"1","1258"
"13","1259"
"2","1260"
"8","1260"
"11","1261"
"1","1262"
"2","1262"
"7","1263"
"13","1264"
"9","1264"
"12","1265"
"1","1266"
"9","1266"
"10","1267"
"5","1268"
"7","1268"
"6","1269"
"7","1270"
"2","1270"
"11","1271"
"11","1272"
"3","1272"
"3","1273"
"3","1274"
"11","1274"
"8","1275"
"1","1276"
"5","1276"
"13","1277"
"7","1278"
"10","1278"
"13","1279"
"5","1280"
"8","1280"
"12","1281"
"5","1282"
"2","1282"
"9","1283"
"8","1284"
"6","1284"
"8","1285"
"7","1286"
"13","1286"
"9","1287"
"13","1288"
"12","1288"
"8","1289"
"8","1290"
"4","1290"
"8","1291"
"5","1292"
"7","1292"
"5","1293"
"4","1294"
"7","1294"
"4","1295"
"13","1296"
"1","1297"
"12","1298"
"9","1298"
"6","1299"
"9","1300"
"10","1301"
"6","1302"
"3","1302"
"13","1303"
"10","1304"
"5","1305"
"9","1306"
"5","1306"
"5","1307"
"12","1308"
"3","1308"
"11","1309"
"8","1310"
"1","1310"
"1","1311"
"7","1312"
"5","1312"
"3","1313"
"12","1314"
"13","1314"
"4","1315"
"2","1316"
"1","1316"
"7","1317"
"3","1318"
"12","1319"
"13","1320"
"12","1320"
"3","1321"
"4","1322"
"13","1323"
"13","1324"
"12","1324"
"2","1325"
"9","1326"
"5","1326"
"13","1327"
"10","1328"
"12","1328"
"13","1329"
"3","1330"
"9","1330"
"13","1331"
"7","1332"
"13","1332"
"7","1333"
"2","1334"
"4","1334"
"12","1335"
"13","1336"
"4","1336"
"9","1337"
"5","1338"
"12","1338"
"7","1339"
"12","1340"
"4","1340"
"7","1341"
"11","1342"
"4","1342"
"2","1343"
"7","1344"
"3","1344"
"8","1345"
"4","1346"
"10","1346"
"2","1347"
"4","1348"
"12","1348"
"10","1349"
"2","1350"
"12","1350"
"7","1351"
"13","1352"
"5","1352"
"11","1353"
"2","1354"
"6","1354"
"5","1355"
"2","1356"
"13","1356"
"12","1357"
"3","1358"
"2","1358"
"13","1359"
"11","1360"
"1","1360"
"9","1361"
"8","1362"
"9","1362"
"7","1363"
"6","1364"
"13","1364"
"12","1365"
"6","1366"
"8","1366"
"5","1367"
"1","1368"
"5","1368"
"8","1369"
"6","1370"
"2","1370"
"13","1371"
"9","1372"
"4","1372"
"9","1373"
"2","1374"
"12","1374"
"7","1375"
"13","1376"
"10","1376"
"9","1377"
"4","1378"
"1","1378"
"10","1379"
"8","1380"
"3","1380"
"2","1381"
"5","1382"
"4","1382"
"1","1383"
"13","1384"
"4","1384"
"6","1385"
"12","1386"
"10","1386"
"8","1387"
"9","1388"
"12","1388"
"3","1389"
"4","1390"
"5","1390"
"6","1391"
"10","1392"
"4","1392"
"8","1393"
"12","1394"
"7","1394"
"11","1395"
"10","1396"
"1","1396"
"13","1397"
"6","1398"
"9","1398"
"7","1399"
"1","1400"
"12","1401"
"2","1402"
"11","1402"
"12","1403"
"2","1404"
"8","1404"
"11","1405"
"10","1406"
"6","1406"
"2","1407"
"11","1408"
"13","1408"
"10","1409"
"4","1410"
"6","1410"
"1","1411"
"11","1412"
"13","1412"
"1","1413"
"3","1414"
"10","1415"
"11","1416"
"3","1416"
"5","1417"
"11","1418"
"1","1419"
"7","1420"
"12","1420"
"2","1421"
"1","1422"
"10","1422"
"8","1423"
"9","1424"
"13","1424"
"5","1425"
"8","1426"
"10","1426"
"12","1427"
"2","1428"
"8","1428"
"9","1429"
"8","1430"
"13","1431"
"7","1432"
"6","1432"
"5","1433"
"5","1434"
"7","1435"
"11","1436"
"4","1436"
"4","1437"
"3","1438"
"7","1438"
"3","1439"
"4","1440"
"12","1440"
"5","1441"
"8","1442"
"4","1442"
"8","1443"
"2","1444"
"13","1444"
"2","1445"
"11","1446"
"8","1446"
"5","1447"
"10","1448"
"8","1448"
"1","1449"
"8","1450"
"1","1450"
"10","1451"
"6","1452"
"11","1452"
"8","1453"
"8","1454"
"5","1454"
"12","1455"
"9","1456"
"4","1456"
"11","1457"
"11","1458"
"10","1458"
"7","1459"
"12","1460"
"13","1460"
"5","1461"
"13","1462"
"7","1462"
"3","1463"
"6","1464"
"7","1464"
"13","1465"
"13","1466"
"8","1466"
"7","1467"
"1","1468"
"8","1468"
"10","1469"
"4","1470"
"6","1470"
"4","1471"
"9","1472"
"1","1472"
"3","1473"
"2","1474"
"11","1474"
"11","1475"
"10","1476"
"6","1476"
"1","1477"
"4","1478"
"11","1478"
"13","1479"
"11","1480"
"13","1480"
"5","1481"
"6","1482"
"9","1482"
"12","1483"
"5","1484"
"4","1484"
"10","1485"
"9","1486"
"3","1486"
"12","1487"
"8","1488"
"7","1488"
"10","1489"
"3","1490"
"2","1490"
"12","1491"
"13","1492"
"11","1492"
"12","1493"
"8","1494"
"3","1494"
"12","1495"
"13","1496"
"11","1496"
"6","1497"
"5","1498"
"9","1498"
"1","1499"
"7","1500"
"4","1500"
"11","1501"
"5","1502"
"8","1503"
"13","1504"
"8","1504"
"13","1505"
"2","1506"
"3","1506"
"12","1507"
