movie_id,actor_id,character
"14","801","Shawna Rolfson I"
"14","108","Wm Daniel"
"14","123","Horace Reichel"
"14","201","Darrel Shields"
"14","33","Lindsay Simonis"
"14","46","Dr. Cecilia Halvorson"
"14","355","Joe Gleichner"
"14","464","Victor Heaney"
"15","397","Ervin Reichel"
"15","925","Claire O'Reilly"
"15","372","Marilyn Nicolas"
"15","783","Kristin Wilkinson"
"15","796","Gilberto Bartell"
"15","852","Angelina Wintheiser"
"15","599","Craig Kunze"
"15","337","Leslie Stanton"
"15","915","Rochelle Wintheiser"
"15","406","Ginger Crist"
"16","376","Grant Brown"
"16","527","Hazel Simonis"
"16","700","Willis Nicolas"
"16","954","Alfred Prosacco"
"16","244","Jeremy Bernier"
"16","263","Dr. Rosemarie Veum"
"16","734","Dean Greenfelder I"
"16","177","Winston Pagac"
"16","49","Dr. Lee Zboncak"
"16","309","Charlene Johns"
"17","750","Leonard Kuphal"
"17","263","Frank Marvin"
"17","796","Claudia Huel"
"17","304","Cristina Swift"
"17","289","Darin Marquardt"
"17","893","Timmy Medhurst"
"17","416","Dr. Bertha Roberts"
"17","348","Jeanne Erdman"
"17","291","Ms. April Rutherford"
"17","633","Charlotte Rogahn"
"18","344","Robert Franey"
"18","852","Miss Ruby Nolan-Buckridge"
"18","223","Georgia Herman"
"18","8","Sarah Schmidt"
"18","581","Horace Bartoletti"
"18","642","Josefina Smith"
"18","780","Alex Blick"
"18","173","Darryl Gleason"
"18","41","Janie Johns"
"18","559","Geraldine Dach MD"
"19","639","Jan Schmeler"
"19","617","Alex Wyman"
"19","482","Karla Stanton"
"19","487","Carroll Zulauf"
"19","594","Alberto Swift Jr."
"19","214","Cary Marquardt II"
"19","679","Jonathan Reilly"
"19","633","Betty Orn"
"19","708","Angela Senger III"
"19","936","Tonya Kertzmann"
"20","692","Annie Goldner"
"20","977","Alyssa Conroy"
"20","242","Miss Jody Nader"
"20","100","Margaret Runte"
"20","980","Mr. Theodore Franey"
"20","214","Connie Ward II"
"20","305","Dr. Sean Lubowitz"
"20","997","Bobbie Vandervort"
"20","84","Ruben Herzog-Hartmann"
"20","814","Inez Crooks"
"21","149","Douglas Boyle"
"21","243","Rickey Feil DVM"
"21","829","Ms. Renee Bailey"
"21","241","Brendan Morissette"
"21","872","Patsy Dach"
"21","843","Flora Bogisich"
"21","556","Jill Kutch"
"21","520","Carrie Robel"
"21","289","Dallas Beier"
"21","805","Ora Spinka"
"22","970","Veronica Hills"
"22","58","Marian Stroman"
"22","114","Brian Grant"
"22","688","Phil Brakus-Kuhlman"
"22","676","Barbara Gibson"
"22","354","Bobby Towne"
"22","24","Roy Brown-Donnelly"
"22","855","Derek Ledner II"
"22","203","Jeremy Schneider"
"22","896","Dr. Elvira Weissnat IV"
"23","701","Pat Howe"
"23","184","Andres Konopelski"
"23","507","Jasmine McDermott"
"23","309","Jeannette Casper"
"23","322","Stanley Kertzmann"
"23","94","Jamie Bruen"
"23","17","Timothy Mraz"
"23","632","Jack Quitzon"
"23","325","Verna Hodkiewicz"
"23","59","Patricia Vandervort"
"24","328","Holly Bauch"
"24","163","Miss Tasha Fay"
"24","710","James Durgan Sr."
"24","371","Marlene Stiedemann"
"24","45","Lester Reichel"
"24","306","Sidney Hoppe"
"24","286","Olivia Moen I"
"24","342","Jesse Walter"
"24","557","Helen Von-Gutkowski"
"24","345","Carlton Anderson"
"25","652","Sean Wolff"
"25","198","Holly Cole"
"25","119","Colin Mraz"
"25","478","Gladys Collier"
"25","555","Jenna Reilly"
"25","21","Brett Doyle"
"25","350","Lester Conroy"
"25","913","Dr. Justin Fadel"
"25","918","Peter Harris"
"25","89","Kay Witting"
"26","750","Nicole Kunze"
"26","904","Austin Pacocha"
"26","956","Velma Feest"
"26","984","Dr. Alyssa Kessler-White"
"26","798","Ricardo Roberts"
"26","974","Caleb Macejkovic"
"26","805","Moses Larkin"
"26","530","Viola Torphy"
"26","109","Ruben Krajcik"
"26","506","Lois Schaefer"
"27","488","Esther Morissette"
"27","71","Domingo Hodkiewicz"
"27","209","Hope Reichert"
"27","973","Mrs. Sheila Kovacek"
"27","582","Dr. Lois Fritsch"
"27","940","Nathaniel Jones"
"27","827","Stephen Goodwin"
"27","178","Joseph Vandervort"
"27","592","Olga Lang"
"27","242","Raul Herzog"
"28","244","Myron King"
"28","467","Harvey Cruickshank"
"28","903","Mrs. Theresa Reynolds"
"28","293","Donna Greenholt-Dietrich"
"28","280","Kristy Bartell"
"28","92","Cecelia Hartmann"
"28","310","Omar Predovic"
"28","397","Miss Shelia Wehner"
"28","767","Justin Fritsch"
"28","671","Ms. Susie Weissnat"
"29","630","Donnie Hodkiewicz"
"29","141","Woodrow Braun"
"29","859","Michele Erdman III"
"29","718","Spencer Kuvalis IV"
"29","488","Katrina Grimes"
"29","482","Marie Spencer"
"29","977","Dr. Michele Okuneva"
"29","123","Stacy Langosh IV"
"29","934","Wilson Welch"
"29","749","Troy Haley"
"30","928","Rudy Collier"
"30","889","Thomas Rosenbaum"
"30","348","Carla Franey"
"30","469","Joey Schmitt-Dibbert"
"30","294","Lindsay Schneider"
"30","54","Mitchell Kassulke"
"30","795","Charlie Kuhlman PhD"
"30","814","Sheila Fisher"
"30","512","Candice Schneider"
"31","518","Amos Durgan"
"31","792","Joann McLaughlin I"
"31","280","Angie Rohan"
"31","450","Bessie Gerlach"
"31","901","Jackie Kiehn"
"31","448","Nettie Stiedemann"
"31","960","Meredith Moen"
"31","867","Julius Wiza"
"31","138","Jeannette Witting Jr."
"31","711","Lynne Osinski"
"32","386","Georgia Armstrong Sr."
"32","536","Jeffrey McLaughlin"
"32","306","Michael Wehner"
"32","693","Vicky Rau V"
"32","599","Mrs. Toni Macejkovic"
"32","150","Leo Pagac"
"32","929","Shelly Fahey"
"32","90","Jody Littel"
"32","653","Gwendolyn West"
"32","72","Cecilia Lueilwitz"
"33","250","Abraham Haag"
"33","252","Joanne Denesik"
"33","185","Amos Schmidt-Mueller"
"33","463","Lucille Gutmann PhD"
"33","631","Rufus Wilkinson"
"33","327","Charles Hilll"
"33","868","Wilson Powlowski-Hodkiewicz"
"33","811","Gregory Halvorson"
"33","142","Kara Maggio"
"33","821","Mable Dooley"
"34","533","Tanya Upton"
"34","891","Mr. Kelly Becker"
"34","695","Carroll Schroeder"
"34","800","Barbara Ankunding"
"34","500","Vanessa Rath"
"34","404","Angie Cassin"
"34","543","Mrs. Bertha Schiller"
"34","947","Cornelius Lebsack"
"34","201","Darin Green"
"34","525","Dr. Christie Hayes"
"35","252","Peter Stanton I"
"35","928","Pauline Gutkowski"
"35","262","Mr. Tim Corwin"
"35","162","Lula Yundt III"
"35","476","Cecil Blanda"
"35","916","Alyssa Pouros"
"35","216","Lena Schmeler"
"35","762","Carrie Gorczany"
"35","46","Mr. Adam Lebsack"
"35","110","Felix Kozey"
"36","218","Corey Weber MD"
"36","440","Emma Zulauf"
"36","187","Tami Spencer"
"36","772","Laura Fritsch"
"36","249","Joel Balistreri"
"36","181","Jeff Swaniawski II"
"36","341","Carlton Metz"
"36","478","Cassandra Dietrich-Rohan"
"36","156","Miss Cathy Schamberger"
"36","50","Blanca Kiehn"
"37","906","Susan King"
"37","99","Miss Geraldine Breitenberg"
"37","603","Dr. Lorene Littel II"
"37","391","Dr. Merle Gorczany"
"37","229","Franklin Barrows"
"37","446","Celia Macejkovic"
"37","389","Kristy Rice V"
"37","889","Melanie Zieme Jr."
"37","961","Lora Reichert"
"37","567","Irving Ernser"
"38","819","Dr. Noah Cartwright"
"38","775","Shari Lubowitz"
"38","321","Ms. Bethany Ullrich"
"38","444","Mr. Adrian Powlowski"
"38","415","Scott Gleichner"
"38","687","Ruby McClure"
"38","759","Thelma Ondricka"
"38","863","Emma Schimmel"
"38","154","Dwayne Tremblay"
"38","880","Antoinette Lowe"
"39","694","Mattie Konopelski"
"39","945","Drew Turner"
"39","859","Hugh Morissette Jr."
"39","511","Elmer Reinger"
"39","442","Winston Runte"
"39","589","Steve Kirlin"
"39","580","Angelina Borer"
"39","350","Daryl Labadie"
"39","539","Gene Jaskolski"
"39","713","Dr. Jean Bernhard"
"40","399","Mrs. Priscilla Johnston"
"40","387","Leona Prohaska"
"40","831","Claudia Quigley-Daniel"
"40","146","Melinda Hermiston"
"40","739","Alice Bahringer"
"40","450","Joseph Larkin"
"40","86","Dr. Brett Ferry"
"40","952","Ms. Fannie O'Kon"
"40","599","Stephen Lind"
"40","88","Pat Thompson"
"41","950","Claire Terry"
"41","800","Clifton Sipes"
"41","767","Beverly Jast"
"41","975","Micheal Hermann"
"41","869","Dr. Marshall Howell"
"41","222","Thelma Ankunding"
"41","156","Andrea Luettgen"
"41","472","Melba Runte"
"41","787","Rufus Wehner"
"41","715","Frankie Bednar"
"42","22","Hubert Green"
"42","242","Roman Jast"
"42","388","Mrs. Kristina Ruecker"
"42","140","Allison Grady"
"42","507","Ed Padberg I"
"42","325","Sandra Johns"
"42","768","Victoria Davis"
"42","125","Randal Corkery"
"42","841","Clara Spencer"
"42","514","Danielle Konopelski"
"43","804","Dr. Ricardo Johnston"
"43","624","Dwight Fahey-Cassin"
"43","794","Ben Schaefer Sr."
"43","812","Fannie Morissette"
"43","520","Cecelia Dickinson"
"43","976","Lynda Watsica"
"43","119","Garrett Kub"
"43","177","Corey Williamson"
"43","69","Al Medhurst"
"43","10","Dorothy O'Hara"
"44","185","Oliver Willms"
"44","936","Morris Kunde"
"44","206","Toni Breitenberg"
"44","244","Samuel Hessel"
"44","409","Dr. Rafael Beatty"
"44","453","Miss Bessie Armstrong"
"44","549","Leah Robel"
"44","865","Eugene Toy"
"44","981","Nick Blanda"
"44","118","Kristopher Gerlach"
"45","863","Ms. Claire Hudson"
"45","224","Wendell Daniel"
"45","483","Kim Ernser"
"45","192","Jana Armstrong"
"45","561","Rickey Gleason MD"
"45","556","Monique Schoen"
"45","275","Angel Ledner"
"45","441","Eula Smitham"
"45","696","Marjorie Nienow"
"45","463","Jackie Gibson"
"46","801","Clifford Batz"
"46","594","Steven Baumbach"
"46","18","Zachary Wisoky"
"46","696","Claudia Dickens"
"46","399","Dr. Rick Grimes"
"46","683","Gertrude Grady"
"46","797","Sandy Goodwin"
"46","723","Bryant Schneider"
"46","173","Noah Dach"
"46","734","Derrick Zieme"
"47","625","Adam Schaefer"
"47","587","Mrs. Tiffany Emard"
"47","151","Krista Gislason"
"47","712","Fernando Cummings"
"47","429","Geneva Nienow"
"47","195","Herbert Little"
"47","483","Christina King"
"47","404","Tracy Feil"
"47","702","Neil Bernier"
"47","519","Mr. Santos Lind"
"48","433","Roman Zboncak-McDermott"
"48","118","Stacey Cruickshank Jr."
"48","496","James Boehm"
"48","703","Lola Schuster"
"48","84","Mr. Darrell Hettinger"
"48","848","Gabriel Fritsch"
"48","52","Jimmie Bode-Bosco Sr."
"48","427","Miss Brooke Lesch"
"48","998","Dr. Bob Blanda"
"48","13","June Kovacek"
"49","594","Marc Goldner"
"49","675","Luke Torphy-Windler"
"49","114","Salvador Kautzer"
"49","688","Amos Schuster Jr."
"49","464","Lucy Hoeger"
"49","212","Johnny Hermann"
"49","214","Sheryl Cruickshank"
"49","491","Wendell Frami"
"49","8","Dr. Amelia Kling-Bartell"
"49","591","Vicky Steuber"
"50","20","Mrs. Leticia Rolfson"
"50","410","Jay Buckridge DDS"
"50","70","Gerard Beer"
"50","844","Walter Keebler"
"50","169","Nick Ebert"
"50","229","Sandra Bailey"
"50","598","Claude Zemlak"
"50","13","Sherri Torp"
"50","716","Maria Ryan"
"50","731","Priscilla Hamill"
"51","915","Ida Ward Sr."
"51","236","Elbert Mertz"
"51","116","Bessie Howell"
"51","44","Monica Koss"
"51","459","Kristie Batz"
"51","722","Russell Nicolas"
"51","891","Meghan Kozey"
"51","610","Maggie Sawayn"
"51","594","Barry Feeney"
"51","102","Saul Franey"
"52","818","Gustavo Tremblay"
"52","291","Clayton Senger I"
"52","790","Heidi Wilderman"
"52","674","Rosemary Heaney PhD"
"52","322","Fannie Bechtelar"
"52","309","Dana Upton"
"52","842","Antonio Rau"
"52","614","Elaine Reinger"
"52","355","Gilbert Boehm"
"52","468","Alison Thiel"
"53","374","David Macejkovic IV"
"53","64","Myra Kilback Sr."
"53","318","Ida Kulas"
"53","65","Stacey Larson"
"53","247","Dominic Romaguera"
"53","105","Dora Lesch"
"53","655","Wilson Hamill Sr."
"53","527","Jon Stamm"
"53","981","Yvonne Corkery Sr."
"53","745","Sadie Conn"
"54","577","Alison Heller Jr."
"54","461","Leticia Satterfield III"
"54","882","Judith Lockman"
"54","76","Johnnie Franecki"
"54","62","Shawn Renner"
"54","773","Lyle Treutel"
"54","988","Fernando Harber"
"54","681","Sarah Koch"
"54","359","Carol Roberts"
"54","248","Evelyn Lynch"
"55","899","Marco Walter"
"55","964","Latoya Littel"
"55","237","Deborah Miller"
"55","691","Dr. Jaime Haley"
"55","740","Matthew Denesik"
"55","967","Everett Considine-Senger"
"55","365","Tracy Murphy"
"55","966","Stanley Kshlerin DVM"
"55","72","Candace Lockman"
"55","811","Lillie Strosin"
"56","417","Edmond O'Conner"
"56","332","Latoya Wehner"
"56","646","Julio Harris"
"56","451","Sam Spinka"
"56","667","Grant Schaden"
"56","279","Marlene Beatty"
"56","310","Harold Stanton"
"56","700","Herman Mohr III"
"56","89","Bennie Bednar"
"57","490","Terry Rosenbaum"
"57","381","Wendy Roberts"
"57","733","Raymond Parisian DDS"
"57","36","Kristina Rogahn"
"57","152","Robin Dickens"
"57","382","Gloria Conn"
"57","288","Hattie Dicki"
"57","830","Daisy Kuhn"
"57","61","Annie Oberbrunner"
"57","523","Tyrone Turcotte-Christiansen"
"58","835","Shawna Stark"
"58","3","Gina Gulgowski"
"58","94","Andrew Reichel"
"58","168","Belinda Bradtke"
"58","917","Carol Rau I"
"58","907","Kelly O'Keefe-Frami"
"58","584","Hector Pagac"
"58","893","Angie Mueller"
"58","490","Tasha Williamson"
"58","341","Russell Muller"
"59","573","Miss Rosemarie Crist"
"59","800","Miss Ashley Bruen"
"59","684","Ignacio Champlin"
"59","475","Mrs. Vivian O'Conner"
"59","888","Vicky Bins"
"59","742","Karla Abernathy Jr."
"59","30","Dianne Lowe"
"59","329","Claudia Lueilwitz"
"59","383","Ernest Roberts"
"59","958","Laurie Wolff-Lebsack"
"60","630","Roosevelt Ankunding"
"60","588","Wilma Purdy-Gulgowski"
"60","342","Ella Bartoletti"
"60","826","Jesus Weber"
"60","13","Willard Deckow"
"60","363","Miss Alison Nolan"
"60","944","Mr. Allan Boyle"
"60","803","Kenneth Jakubowski"
"60","316","Mindy Stroman"
"60","340","Leticia Lang-Hilpert Jr."
"61","915","Bryant Wolff"
"61","237","Tony Hodkiewicz"
"61","451","Jerry Bednar"
"61","531","Estelle Stroman"
"61","483","Hilda McCullough"
"61","706","Marianne Wolff"
"61","741","Mr. Javier McKenzie"
"61","625","Faye Medhurst-Hettinger"
"61","317","Conrad Nicolas"
"61","747","Carlos Thiel"
"62","612","Todd Ondricka"
"62","904","Gerald D'Amore"
"62","568","Rodney Hermiston"
"62","695","Cassandra Pagac"
"62","770","George Kris"
"62","847","Darrell Brekke"
"62","836","Sheryl Bogisich"
"62","492","Pam Kautzer"
"62","520","Maurice Johnson"
"62","745","Eugene Kuhic Sr."
"63","586","Harvey Mraz"
"63","136","Rickey Weimann"
"63","605","Miss Geraldine Ritchie III"
"63","51","Eduardo Kertzmann"
"63","657","Lora MacGyver I"
"63","971","Joyce Zulauf"
"63","823","Maureen Rempel"
"63","61","Gabriel Ferry"
"63","227","Celia Nikolaus"
"63","635","Leo Rosenbaum"
"64","757","Chelsea Braun"
"64","54","Bryant Heller"
"64","661","Peggy Okuneva IV"
"64","413","Kevin Schulist I"
"64","101","Mr. Ernesto Cremin"
"64","438","Mr. Alberto Rodriguez"
"64","889","Harry Shields"
"64","348","Noel Breitenberg"
"64","616","Kari Turner"
"64","398","Kari Fritsch"
"65","815","Ms. Billie Torphy"
"65","599","Timothy Mohr DVM"
"65","859","Faith Hoppe"
"65","54","Meredith Heidenreich"
"65","247","Sandy Robel"
"65","93","Mamie Lynch"
"65","818","Mae Christiansen"
"65","565","Lindsay Schulist"
"65","341","Lorraine Rutherford"
"65","384","Sue Watsica"
"66","931","Carrie Williamson-Baumbach"
"66","92","Camille Goldner"
"66","520","Johnnie Runolfsson"
"66","229","Elaine Stiedemann"
"66","40","Anna Quitzon"
"66","347","Dexter Reinger"
"66","292","Ora Boehm"
"66","109","Elisa Little"
"66","745","Jennifer Jakubowski"
"66","363","Shannon Bahringer"
"67","830","Jessie Mosciski"
"67","390","Duane Pagac"
"67","42","Jerome Greenholt"
"67","85","Delia Goyette"
"67","607","Dr. Allen Reinger"
"67","170","Alan McGlynn PhD"
"67","806","Allen Hudson"
"67","425","Domingo Altenwerth"
"67","127","Dixie Veum"
"67","840","Derrick Greenfelder"
"68","705","Sophia DuBuque"
"68","926","Jon Kertzmann"
"68","816","Katrina Streich"
"68","985","Dennis Gutmann"
"68","93","Marion Koss"
"68","604","Jody Reynolds"
"68","429","Mr. Julius Robel"
"68","980","Miss Faye Thompson Sr."
"68","786","Angelo Bradtke DVM"
"68","329","Mrs. Georgia Wiza"
"69","817","Kathleen Dach"
"69","338","Audrey Hessel"
"69","867","Katherine Rau"
"69","545","George Runte"
"69","841","Raymond Fritsch"
"69","161","Gail Spencer"
"69","977","Ms. Renee Mraz"
"69","960","Wendell Johnson"
"69","612","Darrin Beer"
"69","596","Edgar Bosco"
"70","342","Harriet Cole"
"70","406","Sylvester Cassin"
"70","541","Jacquelyn Gulgowski"
"70","614","Marcos Walter"
"70","183","Martin DuBuque"
"70","987","Lamar Bednar DVM"
"70","770","Edward Ondricka"
"70","161","Mr. Milton Ullrich"
"70","144","Tracy Mayert"
"70","329","Vickie Grady"
"71","344","Tami Stehr"
"71","569","Wm Kuhlman"
"71","198","Fernando Davis"
"71","458","Edna Oberbrunner V"
"71","362","Mitchell Larkin-Grimes"
"71","451","Orville Morar"
"71","422","Violet Goodwin"
"71","235","Mario Farrell-Zemlak"
"71","785","Kathy Collins"
"71","972","Conrad Emard"
"72","180","Ted Raynor"
"72","12","Lee Hackett"
"72","822","Hattie Koss"
"72","540","Malcolm Hackett"
"72","332","Shelly Wuckert"
"72","448","Pete Mraz"
"72","184","Della Sporer"
"72","700","Calvin Beer"
"72","925","Dale Weber"
"72","782","Bert Kiehn"
"73","160","Ralph Durgan"
"73","4","Toby Crist"
"73","481","Gregg Johns"
"73","831","Manuel Cummings-Crooks"
"73","107","Miss Dawn Mann"
"73","416","Percy Bode"
"73","823","Emily Roberts"
"73","148","Kathryn Abernathy PhD"
"73","394","Olivia Wintheiser"
"73","653","Chester Hermann"
"74","789","Kathy Hauck"
"74","440","Duane Abbott"
"74","134","Wilfred Hahn"
"74","298","Gloria Shanahan"
"74","441","Lucille Schinner"
"74","86","Doris Wiza"
"74","442","Kristine Hauck"
"74","120","Julie Connelly"
"74","884","Julie Cartwright"
"74","288","Essie Gleichner"
"75","629","Ben Turcotte"
"75","342","Mr. Cesar Wisozk DVM"
"75","157","Brooke Smitham Sr."
"75","418","Alonzo Torphy-Schmeler"
"75","319","Mr. Bryant Berge"
"75","435","Alberta McCullough-Borer"
"75","794","Ms. Johanna Schuster"
"75","712","Miss Margie Schmeler"
"75","677","Carmen Halvorson"
"75","888","Maurice Wiegand"
"76","193","Ruben Lind"
"76","424","Miss Flora Shields III"
"76","120","Tracey Bins"
"76","160","Sheila Nolan"
"76","126","Karla Olson"
"76","299","Sammy Kuhic"
"76","367","Regina Ortiz"
"76","376","Dora Leannon"
"76","817","Peter Hand"
"76","569","Dr. Maurice Lynch"
"77","942","Joyce Stokes"
"77","316","Guy Stroman"
"77","44","Lester Williamson II"
"77","226","Lewis Jenkins"
"77","273","Lowell Quitzon"
"77","842","Henrietta Cronin"
"77","473","Dr. Rufus O'Kon"
"77","625","Dr. Darin Beier"
"77","614","Harry Heidenreich"
"77","604","Tabitha Brakus II"
"78","826","Kristina Weber"
"78","26","Kelley Rice"
"78","916","Dr. Cornelius Reinger"
"78","749","Dr. Toby Schuppe II"
"78","147","Shaun Morissette"
"78","218","Claude Nitzsche"
"78","123","Stanley Welch"
"78","893","Jamie Bednar"
"78","294","Guy Littel"
"78","936","Francisco Ondricka"
"79","823","Mathew Pollich"
"79","523","Drew Graham Sr."
"79","821","Leona Casper DVM"
"79","210","Ruben Deckow"
"79","151","Mrs. Rachel Schmitt DVM"
"79","6","Lloyd Friesen"
"79","334","Diana Johnson"
"79","105","Julian Pacocha V"
"79","35","Kayla Marks"
"79","923","Tricia Cremin"
"80","802","Mr. Timmy Connelly"
"80","862","Mr. Rex Emard"
"80","391","Omar Bahringer"
"80","72","Marshall Brakus"
"80","42","Jared Franey"
"80","446","Marlon Stehr"
"80","755","Fredrick Ruecker"
"80","518","Rachael Wisozk"
"80","196","Lucas Franey"
"80","797","Dr. Andres Grimes"
"81","50","Malcolm Jaskolski"
"81","751","Bridget Jacobi"
"81","473","Peter Waelchi"
"81","961","Mr. Donnie O'Reilly MD"
"81","337","Rodolfo Swaniawski"
"81","770","Kimberly Ferry"
"81","946","Dr. Vincent Erdman"
"81","319","Katie Baumbach"
"81","226","Mrs. Kristie Heaney"
"81","126","Dr. Rafael Ratke"
"82","662","Sergio Murray"
"82","391","Otis Block"
"82","589","Katherine Blanda"
"82","803","Ashley Bradtke"
"82","712","Pablo Will"
"82","411","Cynthia Prohaska"
"82","930","Danielle Bernhard"
"82","426","Bonnie Hermann"
"82","341","Jodi Kirlin"
"82","492","Jesse Fritsch"
"83","665","Shaun Cummings"
"83","521","Betsy Rath"
"83","937","Dr. Lorena Goodwin-Schiller"
"83","880","Mr. Rick Renner"
"83","133","Sara Lubowitz"
"83","371","Barry McGlynn"
"83","861","Frances Swift"
"83","184","Marion Macejkovic DDS"
"83","233","Jessica O'Hara"
"83","559","Jon Wilderman"
"84","291","Rebecca Pagac"
"84","794","Lauren Wiegand-Halvorson"
"84","519","Ida Krajcik"
"84","930","Courtney Upton"
"84","286","Dr. Fred Schulist"
"84","214","Anna Rutherford"
"84","266","Dr. Derrick Wisozk"
"84","85","Mrs. Celia Quigley"
"84","17","Enrique Treutel"
"84","721","Cary Rolfson"
"85","266","Mario Orn"
"85","661","Miss Mildred Stracke"
"85","371","Jackie Powlowski"
"85","593","Alma Sipes"
"85","917","Mr. Nelson Buckridge"
"85","922","Gene Schmidt-Bergstrom"
"85","327","Kelly Hessel"
"85","458","Gary Pollich"
"85","832","Carlton Kuphal"
"85","319","Kevin Medhurst"
"86","277","Gloria Rau"
"86","241","Nathaniel Hand"
"86","266","Becky Lemke PhD"
"86","702","Doris Fay III"
"86","675","Misty Ziemann"
"86","721","Tim Schuster"
"86","371","Carol Feest"
"86","283","Dr. Kim Kilback"
"86","652","Travis Abernathy"
"86","123","Cheryl Dooley"
"87","826","Guillermo Huels"
"87","763","Roger Schuster"
"87","323","Andrea Fisher"
"87","385","Lucille Simonis"
"87","406","Dr. Patrick Homenick"
"87","714","Clyde Rice"
"87","392","Dustin Rosenbaum"
"87","551","Lee D'Amore"
"87","641","Constance VonRueden"
"87","477","Mrs. Carrie Harris"
"88","89","Phillip Casper"
"88","467","Glenda Doyle Jr."
"88","895","Nancy Skiles"
"88","519","Julius Gibson"
"88","18","Gretchen Hermann"
"88","399","Dr. Orlando Williamson"
"88","648","Dr. Lola Bosco"
"88","934","Alan Stark"
"88","469","Muriel Olson"
"88","147","Dianne Douglas"
"89","584","Vera Pollich PhD"
"89","889","Bill Krajcik"
