category_id,movie_id
"6","281"
"6","282"
"11","282"
"6","283"
"12","284"
"11","284"
"6","285"
"8","286"
"12","286"
"7","287"
"4","288"
"2","288"
"13","289"
"2","290"
"1","291"
"13","292"
"8","292"
"2","293"
"9","294"
"10","294"
"8","295"
"3","296"
"7","296"
"4","297"
"6","298"
"2","298"
"5","299"
"5","300"
"7","300"
"8","301"
"13","302"
"3","302"
"4","303"
"5","304"
"3","304"
"13","305"
"2","306"
"5","306"
"6","307"
"2","308"
"13","308"
"4","309"
"7","310"
"8","310"
"8","311"
"9","312"
"4","312"
"8","313"
"11","314"
"3","314"
"1","315"
"4","316"
"12","316"
"11","317"
"6","318"
"13","318"
"12","319"
"6","320"
"7","320"
"10","321"
"2","322"
"7","322"
"2","323"
"6","324"
"1","324"
"4","325"
"7","326"
"4","326"
"7","327"
"8","328"
"5","328"
"12","329"
"11","330"
"2","330"
"8","331"
"9","332"
"6","332"
"13","333"
"7","334"
"2","334"
"3","335"
"11","336"
"2","337"
"8","338"
"11","339"
"10","340"
"12","340"
"4","341"
"13","342"
"1","342"
"2","343"
"12","344"
"4","344"
"11","345"
"11","346"
"3","346"
"3","347"
"2","348"
"7","348"
"13","349"
"12","350"
"11","350"
"10","351"
"2","352"
"4","352"
"12","353"
"12","354"
"6","354"
"12","355"
"6","356"
"1","357"
"3","358"
"13","359"
"7","360"
"2","360"
"11","361"
"10","362"
"5","362"
"3","363"
"13","364"
"7","365"
"13","366"
"3","366"
"11","367"
"9","368"
"10","368"
"5","369"
"2","370"
"11","370"
"9","371"
"2","372"
"8","372"
"11","373"
"10","374"
"11","374"
"11","375"
"4","376"
"13","376"
"10","377"
"2","378"
"8","378"
"13","379"
"4","380"
"13","380"
"12","381"
"10","382"
"3","382"
"7","383"
"1","384"
"10","384"
"1","385"
"9","386"
"8","386"
"3","387"
"1","388"
"9","388"
"4","389"
"5","390"
"2","390"
"1","391"
"11","392"
"7","392"
"3","393"
"2","394"
"3","394"
"6","395"
"4","396"
"6","396"
"8","397"
"2","398"
"10","398"
"1","399"
"3","400"
"4","400"
"9","401"
"7","402"
"8","402"
"2","403"
"6","404"
"5","404"
"10","405"
"9","406"
"13","406"
"13","407"
"1","408"
"11","408"
"9","409"
"1","410"
"8","410"
"4","411"
"1","412"
"5","412"
"13","413"
"2","414"
"3","414"
"7","415"
"10","416"
"6","416"
"9","417"
"1","418"
"13","418"
"2","419"
"2","420"
"8","420"
"9","421"
"2","422"
"8","422"
"13","423"
"11","424"
"3","424"
"13","425"
"2","426"
"9","426"
"1","427"
"8","428"
"5","428"
"7","429"
"2","430"
"1","430"
"11","431"
"7","432"
"8","432"
"8","433"
"2","434"
"5","434"
"7","435"
"12","436"
"8","436"
"13","437"
"1","438"
"8","438"
"11","439"
"6","440"
"8","440"
"6","441"
"4","442"
"6","442"
"3","443"
"1","444"
"5","444"
"9","445"
"11","446"
"8","446"
"11","447"
"2","448"
"13","448"
"2","449"
"2","450"
"6","451"
"1","452"
"11","453"
"6","454"
"5","454"
"5","455"
"11","456"
"5","457"
"4","458"
"7","459"
"9","460"
"7","460"
"13","461"
"12","462"
"6","462"
"5","463"
"13","464"
"10","464"
"9","465"
"1","466"
"6","466"
"11","467"
"1","468"
"8","468"
"7","469"
"6","470"
"1","470"
"13","471"
"2","472"
"7","472"
"10","473"
"5","474"
"11","474"
"2","475"
"13","476"
"9","476"
"2","477"
"8","478"
"11","478"
"7","479"
"13","480"
"4","480"
"3","481"
"13","482"
"8","482"
"2","483"
"11","484"
"5","484"
"10","485"
"13","486"
"6","486"
"9","487"
"13","488"
"11","488"
"1","489"
"10","490"
"13","490"
"10","491"
"5","492"
"4","492"
"12","493"
"7","494"
"12","494"
"9","495"
"3","496"
"7","496"
"3","497"
"1","498"
"4","498"
"12","499"
"1","500"
"11","500"
"1","501"
"5","502"
"6","502"
"12","503"
"12","504"
"10","504"
"1","505"
"12","506"
"5","506"
"9","507"
"12","508"
"10","508"
"13","509"
"5","510"
"3","510"
"6","511"
"1","512"
"7","512"
"6","513"
"6","514"
"10","514"
"11","515"
"7","516"
"8","516"
"13","517"
"7","518"
"8","518"
"11","519"
"2","520"
"7","520"
"7","521"
"5","522"
"10","522"
"9","523"
"11","524"
"1","525"
"3","526"
"1","527"
"2","528"
"13","528"
"1","529"
"11","530"
"13","530"
"6","531"
"3","532"
"9","532"
"3","533"
"9","534"
"5","534"
"11","535"
"2","536"
"1","536"
"11","537"
"12","538"
"10","538"
"12","539"
"1","540"
"3","540"
"5","541"
"1","542"
"11","543"
"4","544"
"8","544"
"10","545"
"6","546"
"10","546"
"6","547"
"2","548"
"6","548"
"5","549"
"12","550"
"5","550"
"11","551"
"5","552"
"13","552"
"5","553"
"4","554"
"2","554"
"12","555"
"7","556"
"10","556"
"13","557"
"13","558"
"1","558"
"3","559"
"8","560"
"9","560"
"12","561"
"13","562"
"11","562"
"2","563"
"9","564"
"13","564"
"4","565"
"2","566"
"3","566"
"8","567"
"1","568"
"4","568"
"7","569"
"2","570"
"9","570"
"13","571"
"13","572"
"4","572"
"2","573"
"11","574"
"5","574"
"6","575"
"3","576"
"10","576"
"2","577"
"6","578"
"7","578"
"12","579"
"3","580"
"5","580"
"7","581"
"11","582"
"9","583"
"13","584"
"9","584"
"6","585"
"12","586"
"6","586"
"8","587"
"12","588"
"10","588"
"9","589"
"12","590"
"13","590"
"12","591"
"9","592"
"13","592"
"7","593"
"9","594"
"1","594"
"11","595"
"2","596"
"10","596"
"6","597"
"2","598"
"12","598"
"2","599"
"2","600"
"11","600"
"13","601"
"5","602"
"6","602"
"7","603"
"12","604"
"4","604"
"8","605"
"13","606"
"6","606"
"12","607"
"6","608"
"7","608"
"5","609"
"6","610"
"10","610"
"8","611"
"7","612"
"11","612"
"9","613"
"7","614"
"1","614"
"13","615"
"2","616"
"5","616"
"1","617"
"13","618"
"3","618"
"8","619"
"1","620"
"6","620"
"10","621"
"6","622"
"12","622"
"10","623"
"13","624"
"1","624"
"9","625"
"4","626"
"1","626"
"5","627"
"11","628"
"5","628"
"3","629"
"1","630"
"9","630"
"11","631"
"6","632"
"9","632"
"3","633"
"2","634"
"10","634"
"12","635"
"8","636"
"4","636"
"1","637"
"10","638"
"3","638"
"6","639"
"7","640"
"13","640"
"12","641"
"4","642"
"2","642"
"1","643"
"6","644"
"4","644"
"6","645"
"2","646"
"5","646"
"10","647"
"6","648"
"8","648"
"1","649"
"12","650"
"13","650"
"3","651"
"2","652"
"4","652"
"7","653"
"5","654"
"11","654"
"12","655"
"5","656"
"4","656"
"5","657"
"4","658"
"7","658"
"6","659"
"6","660"
"2","660"
"5","661"
"7","662"
"13","662"
"4","663"
"13","664"
"9","664"
"8","665"
"9","666"
"12","666"
"4","667"
"12","668"
"2","668"
"10","669"
"6","670"
"4","670"
"10","671"
"4","672"
"3","672"
"1","673"
"6","674"
"13","674"
"7","675"
"9","676"
"2","676"
"2","677"
"1","678"
"2","678"
"11","679"
"4","680"
"9","680"
"12","681"
"2","682"
"1","682"
"5","683"
"12","684"
"7","684"
"3","685"
"6","686"
"5","686"
"8","687"
"9","688"
"5","688"
"13","689"
"10","690"
"7","690"
"2","691"
"8","692"
"5","692"
"11","693"
"12","694"
"7","694"
"5","695"
"12","696"
"4","696"
"13","697"
"6","698"
"10","698"
"12","699"
"9","700"
"13","700"
"2","701"
"4","702"
"12","703"
"12","704"
"5","704"
"7","705"
"8","706"
"2","706"
"4","707"
"11","708"
"9","708"
"4","709"
"12","710"
"10","710"
"9","711"
"12","712"
"12","713"
"4","714"
"11","714"
"12","715"
"13","716"
"9","716"
"4","717"
"7","718"
"11","718"
"12","719"
"1","720"
"12","720"
"9","721"
"7","722"
"4","722"
"6","723"
"11","724"
"4","724"
"2","725"
"6","726"
"5","726"
"3","727"
"2","728"
"9","729"
"12","730"
"13","730"
"11","731"
"13","732"
"3","732"
"3","733"
"6","734"
"8","734"
"11","735"
"9","736"
"3","736"
"12","737"
"1","738"
"7","738"
"13","739"
"11","740"
"6","740"
"12","741"
"12","742"
"11","742"
"7","743"
"2","744"
"10","744"
"13","745"
"1","746"
"2","746"
"7","747"
"12","748"
"11","748"
"6","749"
"13","750"
"10","750"
"13","751"
"12","752"
"11","752"
"1","753"
"11","754"
"12","754"
"9","755"
"4","756"
"9","757"
"12","758"
"4","758"
"5","759"
"8","760"
"12","760"
"6","761"
"10","762"
"4","762"
"3","763"
"10","764"
"9","764"
"4","765"
"9","766"
"6","766"
"7","767"
"11","768"
"8","768"
"4","769"
"8","770"
"7","770"
"3","771"
"8","772"
"12","772"
"13","773"
"6","774"
"1","774"
"4","775"
"11","776"
"3","776"
"1","777"
"1","778"
"11","779"
"11","780"
"4","780"
"3","781"
"13","782"
"4","783"
"10","784"
"8","784"
"6","785"
"8","786"
"3","786"
"2","787"
"11","788"
"4","788"
"13","789"
"12","790"
"1","790"
"8","791"
"6","792"
"2","792"
"5","793"
"2","794"
"3","794"
"5","795"
"3","796"
"9","796"
"6","797"
"2","798"
"6","798"
"1","799"
"2","800"
"11","800"
"1","801"
"8","802"
"12","802"
"7","803"
"11","804"
"6","804"
"5","805"
"8","806"
"13","806"
"4","807"
"2","808"
"6","808"
"2","809"
"1","810"
"7","810"
"10","811"
"13","812"
"8","812"
"7","813"
"11","814"
"9","814"
"3","815"
"1","816"
"12","816"
"6","817"
"4","818"
"8","818"
"4","819"
"6","820"
"10","820"
"8","821"
"7","822"
"5","822"
"5","823"
"7","824"
"1","824"
"12","825"
"7","826"
"6","826"
"8","827"
"3","828"
"12","828"
"2","829"
"9","830"
"5","830"
"13","831"
"3","832"
"6","832"
"4","833"
"6","834"
"1","834"
"2","835"
"12","836"
"1","836"
"3","837"
"12","838"
"1","838"
"4","839"
"12","840"
"10","840"
"13","841"
"13","842"
"1","842"
"4","843"
"12","844"
"5","844"
"3","845"
"7","846"
"8","846"
"3","847"
"10","848"
"5","848"
"4","849"
"11","850"
"9","850"
"13","851"
"11","852"
"4","852"
"13","853"
"9","854"
"13","854"
"6","855"
"8","856"
"5","857"
"9","858"
"4","858"
"1","859"
"10","860"
"12","860"
"9","861"
"2","862"
"1","862"
"2","863"
"13","864"
"6","864"
"8","865"
"9","866"
"2","867"
"2","868"
"12","868"
"1","869"
"9","870"
"1","870"
"13","871"
"6","872"
"3","872"
"13","873"
"8","874"
"7","875"
"6","876"
"12","876"
"7","877"
"4","878"
"6","878"
"4","879"
"13","880"
"4","880"
"8","881"
"10","882"
"9","882"
"13","883"
"13","884"
"9","884"
"7","885"
"11","886"
"9","886"
"7","887"
"5","888"
"1","888"
"13","889"
"11","890"
"2","890"
"3","891"
"8","892"
"3","892"
"7","893"
"12","894"
"1","895"
"1","896"
"10","896"
"6","897"
"13","898"
"5","898"
"6","899"
"10","900"
"5","900"
"2","901"
"7","902"
"11","902"
"2","903"
"10","904"
"9","904"
"5","905"
"5","906"
"8","906"
"4","907"
"7","908"
"6","908"
"3","909"
"7","910"
"9","910"
"6","911"
"10","912"
"11","912"
"10","913"
"6","914"
"11","914"
"11","915"
"11","916"
"9","916"
"12","917"
"4","918"
"1","918"
"7","919"
"3","920"
"13","920"
"12","921"
"1","922"
"6","922"
"7","923"
"1","924"
"1","925"
"1","926"
"10","926"
"3","927"
"1","928"
"12","928"
"12","929"
"7","930"
"6","930"
"3","931"
"4","932"
"3","932"
"10","933"
"4","934"
"7","934"
"10","935"
"1","936"
"4","936"
"3","937"
"6","938"
"13","938"
"5","939"
"7","940"
"8","940"
"1","941"
"6","942"
"9","942"
"8","943"
"12","944"
"6","944"
"11","945"
"4","946"
"8","946"
"13","947"
"9","948"
"1","948"
"7","949"
"3","950"
"13","950"
"3","951"
"6","952"
"11","952"
"1","953"
"8","954"
"7","954"
"2","955"
"12","956"
"10","956"
"7","957"
"13","958"
"6","958"
"9","959"
"2","960"
"8","960"
"6","961"
"6","962"
"9","962"
"10","963"
"9","964"
"6","965"
"8","966"
"7","966"
"8","967"
"6","968"
"5","968"
"3","969"
"8","970"
"7","971"
"10","972"
"7","972"
"9","973"
"3","974"
"10","974"
"2","975"
"7","976"
"9","976"
"2","977"
"2","978"
"7","978"
"11","979"
"7","980"
"6","980"
"7","981"
"4","982"
"11","982"
"13","983"
"3","984"
"10","984"
"2","985"
"8","986"
"7","986"
"6","987"
"7","988"
"11","988"
"9","989"
"8","990"
"3","990"
"4","991"
"6","992"
"9","992"
"7","993"
"12","994"
"6","994"
"10","995"
"3","996"
"1","996"
"12","997"
"2","998"
"1","998"
"4","999"
"6","1000"
"13","1000"
"11","1001"
"8","1002"
"9","1002"
"3","1003"
"12","1004"
"7","1004"
"9","1005"
"7","1006"
"11","1006"
"10","1007"
"7","1008"
"2","1008"
"4","1009"
"8","1010"
"12","1010"
"7","1011"
"9","1012"
"5","1012"
"13","1013"
"9","1014"
"12","1014"
"8","1015"
"5","1016"
"8","1017"
"5","1018"
"8","1018"
"5","1019"
"6","1020"
"4","1020"
"9","1021"
"3","1022"
"9","1022"
"7","1023"
"8","1024"
"5","1025"
"7","1026"
"9","1026"
"10","1027"
"1","1028"
"13","1028"
"12","1029"
"7","1030"
"8","1030"
"8","1031"
"4","1032"
"13","1032"
"1","1033"
"6","1034"
"8","1034"
"2","1035"
"13","1036"
"10","1036"
"7","1037"
"1","1038"
"2","1038"
"12","1039"
"12","1040"
"2","1040"
"13","1041"
"7","1042"
"11","1043"
"9","1044"
"6","1044"
"1","1045"
"7","1046"
"6","1046"
"9","1047"
"5","1048"
"3","1048"
"11","1049"
"2","1050"
"11","1050"
"6","1051"
"1","1052"
"3","1052"
"13","1053"
"2","1054"
"7","1054"
"13","1055"
"2","1056"
"12","1056"
"9","1057"
"10","1058"
"5","1058"
"11","1059"
"5","1060"
"13","1060"
"4","1061"
"9","1062"
"10","1062"
"12","1063"
"8","1064"
"11","1064"
"3","1065"
"6","1066"
"10","1066"
"5","1067"
"6","1068"
"13","1068"
"5","1069"
"13","1070"
"4","1070"
"10","1071"
"4","1072"
"6","1073"
"2","1074"
"12","1074"
"2","1075"
"8","1076"
"2","1076"
"5","1077"
"13","1078"
"1","1078"
"11","1079"
"11","1080"
"4","1080"
"1","1081"
"7","1082"
"10","1082"
"5","1083"
"7","1084"
"11","1084"
"10","1085"
"2","1086"
"6","1086"
"8","1087"
"1","1088"
"3","1088"
"4","1089"
"5","1090"
"3","1090"
"7","1091"
"9","1092"
"10","1092"
"13","1093"
"3","1094"
"10","1094"
"8","1095"
"4","1096"
"13","1096"
"2","1097"
"10","1098"
"8","1098"
"10","1099"
"13","1100"
"13","1101"
"13","1102"
"11","1102"
"8","1103"
"2","1104"
"7","1104"
"9","1105"
"13","1106"
"6","1106"
"6","1107"
"12","1108"
"2","1108"
"11","1109"
"3","1110"
"6","1110"
"12","1111"
"8","1112"
"12","1112"
"6","1113"
"2","1114"
"10","1114"
"7","1115"
"9","1116"
"10","1116"
"10","1117"
"6","1118"
"9","1118"
"8","1119"
"6","1120"
"10","1120"
"9","1121"
"9","1122"
"10","1122"
"10","1123"
"4","1124"
"1","1124"
"6","1125"
"3","1126"
"12","1126"
"8","1127"
"13","1128"
"3","1128"
"7","1129"
"2","1130"
"6","1130"
"5","1131"
"4","1132"
"6","1132"
"8","1133"
"6","1134"
"12","1134"
"12","1135"
"13","1136"
"12","1136"
"4","1137"
"1","1138"
"11","1138"
"10","1139"
"8","1140"
"7","1140"
"7","1141"
"8","1142"
"10","1142"
"12","1143"
"6","1144"
"11","1144"
"2","1145"
"6","1146"
"10","1146"
"2","1147"
"7","1148"
"13","1148"
"3","1149"
"5","1150"
"12","1150"
"7","1151"
"5","1152"
"10","1152"
"9","1153"
"4","1154"
"13","1154"
"12","1155"
"2","1156"
"10","1156"
"2","1157"
"10","1158"
"12","1158"
"6","1159"
"10","1160"
"9","1160"
"4","1161"
"7","1162"
"5","1162"
"4","1163"
"11","1164"
"1","1164"
"13","1165"
"5","1166"
"7","1166"
"5","1167"
"9","1168"
"1","1168"
"2","1169"
"6","1170"
"5","1170"
"1","1171"
"12","1172"
"11","1172"
"1","1173"
"2","1174"
"6","1174"
"7","1175"
"10","1176"
"4","1176"
"1","1177"
"11","1178"
"10","1178"
"7","1179"
"8","1180"
"10","1180"
"7","1181"
"3","1182"
"8","1182"
"5","1183"
"8","1184"
"12","1184"
"9","1185"
"4","1186"
"10","1186"
"4","1187"
"5","1188"
"12","1188"
"6","1189"
"11","1190"
"5","1190"
"12","1191"
"9","1192"
"8","1192"
"4","1193"
"5","1194"
"6","1194"
"13","1195"
"7","1196"
"10","1196"
"1","1197"
"4","1198"
"1","1198"
"9","1199"
"2","1200"
"1","1200"
"5","1201"
"8","1202"
"3","1202"
"9","1203"
"8","1204"
"13","1204"
"3","1205"
"8","1206"
"4","1206"
"7","1207"
"1","1208"
"6","1208"
"1","1209"
"11","1210"
"1","1210"
"2","1211"
"1","1212"
"2","1212"
"11","1213"
"4","1214"
"10","1214"
"1","1215"
"3","1216"
"4","1216"
"13","1217"
"3","1218"
"7","1218"
"13","1219"
"3","1220"
"10","1220"
"11","1221"
"3","1222"
"13","1222"
"2","1223"
"11","1224"
"12","1224"
"13","1225"
"5","1226"
"2","1226"
"10","1227"
"10","1228"
"12","1228"
"1","1229"
"3","1230"
"11","1230"
"6","1231"
"3","1232"
"4","1232"
"2","1233"
"6","1234"
"1","1234"
"12","1235"
"10","1236"
"5","1236"
"12","1237"
"11","1238"
"3","1238"
"12","1239"
"1","1240"
"12","1240"
"3","1241"
"12","1242"
"9","1242"
"12","1243"
"6","1244"
"4","1244"
"7","1245"
"6","1246"
"7","1246"
"1","1247"
"9","1248"
"13","1248"
"8","1249"
"13","1250"
"4","1250"
"11","1251"
"8","1252"
"1","1252"
"12","1253"
"13","1254"
"3","1254"
"11","1255"
"8","1256"
"5","1256"
"8","1257"
"13","1258"
"12","1258"
"8","1259"
"12","1260"
"3","1260"
"12","1261"
"6","1262"
"7","1262"
"5","1263"
"3","1264"
"10","1265"
"13","1266"
"2","1266"
"8","1267"
"5","1268"
"11","1268"
"6","1269"
"7","1270"
"12","1270"
"3","1271"
"8","1272"
"4","1272"
"13","1273"
"9","1274"
"13","1274"
"10","1275"
"13","1276"
"10","1276"
"6","1277"
"1","1278"
"2","1278"
"1","1279"
"2","1280"
"5","1280"
"5","1281"
"4","1282"
"7","1282"
"3","1283"
"12","1284"
"8","1284"
"12","1285"
"9","1286"
"6","1286"
"3","1287"
"6","1288"
"1","1288"
"4","1289"
"8","1290"
"6","1290"
"4","1291"
"10","1292"
"8","1292"
"9","1293"
"2","1294"
"13","1294"
"13","1295"
"10","1296"
"5","1296"
"6","1297"
"2","1298"
"9","1298"
"5","1299"
"4","1300"
"10","1300"
"2","1301"
"5","1302"
"3","1302"
"6","1303"
"3","1304"
"5","1304"
"11","1305"
"7","1306"
"6","1306"
"3","1307"
"4","1308"
"8","1308"
"4","1309"
"2","1310"
"3","1310"
"13","1311"
"2","1312"
"12","1312"
"2","1313"
"1","1314"
"12","1314"
"7","1315"
"3","1316"
"1","1317"
"2","1318"
"8","1318"
"5","1319"
"6","1320"
"8","1320"
"11","1321"
"12","1322"
"5","1322"
"10","1323"
"11","1324"
"10","1324"
"3","1325"
"9","1326"
"1","1326"
"3","1327"
"13","1328"
"11","1328"
"7","1329"
"9","1330"
"2","1330"
"13","1331"
"5","1332"
"9","1332"
"13","1333"
"7","1334"
"13","1334"
"7","1335"
"7","1336"
"12","1336"
"9","1337"
"7","1338"
"4","1338"
"3","1339"
"10","1340"
"7","1340"
"4","1341"
"3","1342"
"10","1342"
"12","1343"
"12","1344"
"10","1344"
"11","1345"
"4","1346"
"8","1346"
"4","1347"
"12","1348"
"9","1348"
"9","1349"
"7","1350"
"13","1350"
"13","1351"
"5","1352"
"12","1352"
"8","1353"
"7","1354"
"10","1355"
"2","1356"
"7","1356"
"5","1357"
"6","1358"
"4","1358"
"6","1359"
"11","1360"
"2","1360"
"3","1361"
"10","1362"
"8","1362"
"3","1363"
"4","1364"
"7","1364"
"7","1365"
"2","1366"
"6","1366"
"7","1367"
"11","1368"
"1","1368"
"5","1369"
"6","1370"
"9","1370"
"12","1371"
"9","1372"
"4","1372"
"6","1373"
"12","1374"
"7","1374"
"9","1375"
"12","1376"
"13","1376"
"6","1377"
"13","1378"
"11","1378"
"2","1379"
"6","1380"
"11","1380"
"5","1381"
"11","1382"
"5","1382"
"10","1383"
"4","1384"
"5","1385"
"6","1386"
"4","1387"
"4","1388"
"2","1388"
"6","1389"
"8","1390"
"6","1390"
"2","1391"
"13","1392"
"2","1392"
"7","1393"
"1","1394"
"3","1394"
"10","1395"
"6","1396"
"1","1396"
"13","1397"
"13","1398"
"5","1398"
"7","1399"
"2","1400"
"11","1400"
"8","1401"
"13","1402"
"2","1402"
"10","1403"
"4","1404"
"7","1404"
"7","1405"
"9","1406"
"12","1406"
"12","1407"
"7","1408"
"3","1408"
"6","1409"
"12","1410"
"9","1410"
"3","1411"
"6","1412"
"3","1412"
"2","1413"
"4","1414"
"12","1414"
"13","1415"
"7","1416"
"2","1416"
"8","1417"
"12","1418"
"2","1418"
"5","1419"
"3","1420"
"9","1420"
"12","1421"
"13","1422"
"9","1422"
"3","1423"
"2","1424"
"9","1424"
"11","1425"
"7","1426"
"9","1426"
"10","1427"
"10","1428"
"2","1428"
"6","1429"
"11","1430"
"9","1430"
"2","1431"
"3","1432"
"8","1432"
"8","1433"
"5","1434"
"11","1434"
"9","1435"
"5","1436"
"13","1436"
"8","1437"
"10","1438"
"1","1438"
"10","1439"
"11","1440"
"1","1440"
"1","1441"
"9","1442"
"10","1442"
"4","1443"
"10","1444"
"4","1445"
"1","1446"
"12","1446"
"11","1447"
"7","1448"
"13","1448"
"7","1449"
"8","1450"
"11","1451"
"7","1452"
"10","1452"
"8","1453"
"11","1454"
"4","1454"
"13","1455"
"9","1456"
"2","1457"
"2","1458"
"9","1458"
"11","1459"
"6","1460"
"3","1460"
"3","1461"
"13","1462"
"7","1463"
"12","1464"
"11","1464"
"4","1465"
"9","1466"
"11","1466"
"10","1467"
"12","1468"
"1","1468"
"9","1469"
"2","1470"
"6","1470"
"1","1471"
"9","1472"
"13","1472"
"6","1473"
"3","1474"
"1","1474"
"7","1475"
"8","1476"
"2","1476"
"7","1477"
"5","1478"
"7","1478"
"12","1479"
"10","1480"
"9","1480"
"5","1481"
"12","1482"
"11","1482"
"5","1483"
"4","1484"
"10","1484"
"11","1485"
"10","1486"
"5","1486"
"7","1487"
"5","1488"
"7","1488"
"12","1489"
"11","1490"
"12","1490"
"11","1491"
"4","1492"
"5","1492"
"12","1493"
"4","1494"
"7","1494"
"12","1495"
"1","1496"
"11","1496"
"6","1497"
"11","1498"
"1","1499"
"11","1500"
"8","1500"
"5","1501"
"9","1502"
"10","1502"
"7","1503"
"13","1504"
"8","1504"
"12","1505"
"2","1506"
"4","1506"
"11","1507"
"4","1508"
"5","1508"
"2","1509"
"9","1510"
"3","1511"
